FRAC_REF_ID;DPTO_REF_ID;IDFRAC
4130;345;12
4131;345;13
4132;345;14
4133;346;01
4134;346;02
4135;346;03
4136;346;04
4137;346;05
4138;346;06
4139;346;07
4140;347;01
4141;347;02
4142;347;03
4143;347;04
4144;347;05
4145;347;06
4146;347;07
4147;347;08
4148;347;09
4149;347;10
4150;347;11
4151;348;01
4152;348;02
4153;348;03
4154;348;04
4155;348;05
4156;348;06
4157;348;07
4158;348;08
4159;348;09
4160;348;10
4161;349;01
4162;349;02
4163;349;03
4164;349;04
4165;350;01
4166;350;02
4167;350;03
4168;350;04
4169;350;05
4170;350;06
4171;350;07
4172;350;08
4173;351;01
4174;351;02
4175;351;03
4176;351;04
4177;351;05
4178;351;06
4179;352;01
4180;352;02
4181;352;03
4182;352;04
4183;352;05
4184;352;06
4185;352;07
4186;352;08
4187;352;09
4188;353;01
4189;353;02
4190;353;03
4191;353;04
4192;353;05
4193;353;06
4194;353;07
4195;353;08
4196;353;09
4197;353;10
4198;353;11
4199;353;12
4200;353;13
4201;353;14
4202;353;15
4203;353;16
4204;353;17
4205;353;18
4206;353;19
4207;354;01
4208;354;02
4209;354;03
4210;354;04
4211;354;05
4212;354;06
4213;355;01
4214;355;02
4215;355;03
4216;355;04
4217;355;05
4218;355;06
4219;356;01
4220;356;02
4221;356;03
4222;356;04
4223;356;05
4224;357;01
4225;357;02
4226;357;03
4227;357;04
4228;357;05
4229;357;06
4230;358;01
4231;358;02
4232;358;03
4233;358;04
4234;358;05
4235;358;06
4236;358;07
4237;358;08
4238;358;09
4239;358;10
4240;359;01
4241;359;02
4242;359;03
4243;359;04
4244;359;05
4245;359;06
4246;359;07
4247;360;01
4248;360;02
4249;360;03
4250;360;04
4251;360;05
4252;360;06
4253;360;07
4254;360;08
4255;360;09
4256;360;10
4257;360;11
4258;360;12
4259;360;13
4260;360;14
4261;360;15
4262;360;16
4263;360;17
4264;360;18
4265;360;19
4266;360;20
4267;360;21
4268;360;22
4269;360;23
4270;360;24
4271;361;01
4272;361;02
4273;361;03
4274;361;04
4275;362;01
4276;362;02
4277;362;03
4278;362;04
4279;362;05
4280;362;06
4281;362;07
4282;362;08
4283;362;09
4284;362;10
4285;363;01
4286;363;02
4287;363;03
4288;363;04
4289;364;01
4290;364;02
4291;364;03
4292;364;04
4293;364;05
4294;364;06
4295;364;07
4296;364;08
4297;364;09
4298;365;01
4299;365;02
4300;365;03
4301;365;04
4302;365;05
4303;365;06
4304;365;07
4305;365;08
4306;365;09
4307;365;10
4308;365;11
4309;366;01
4310;366;02
4311;366;03
4312;366;04
4313;366;05
4314;366;06
4315;366;07
4316;366;08
4317;367;01
4318;367;02
4319;367;03
4320;367;04
4321;367;05
4322;367;06
4323;367;07
4324;367;08
4325;368;01
4326;368;02
4327;368;03
4328;368;04
4329;368;05
4330;368;06
4331;368;07
4332;368;08
4333;368;09
4334;369;01
4335;369;02
4336;369;03
4337;369;04
4338;369;05
4339;369;06
4340;369;07
4341;369;08
4342;369;09
4343;369;10
4344;369;11
4345;369;12
4346;369;13
4347;370;01
4348;370;02
4349;370;03
4350;370;04
4351;370;05
4352;370;06
4353;370;07
4354;370;08
4355;370;09
4356;370;10
4357;370;11
4358;370;12
4359;371;01
4360;371;02
4361;371;03
4362;371;04
4363;372;01
4364;372;02
4365;372;03
4366;372;04
4367;372;05
4368;372;06
4369;372;07
4370;373;01
4371;373;02
4372;373;03
4373;373;04
4374;373;05
4375;373;06
4376;374;01
4377;374;02
4378;374;03
4379;375;01
4380;376;01
4381;377;01
4382;378;01
4383;378;02
4384;378;03
4385;378;04
4386;378;05
4387;378;06
4388;378;07
4389;378;08
4390;378;09
4391;378;10
4392;378;11
4393;378;12
4394;378;13
4395;378;14
4396;378;15
4397;378;16
4398;378;17
4399;378;18
4400;378;19
4401;378;20
4402;378;21
4403;378;22
4404;378;23
4405;378;24
4406;378;25
4407;379;01
4408;379;02
4409;380;01
4410;380;02
4411;380;03
4412;380;04
4413;381;01
4414;381;02
4415;381;03
4416;381;04
4417;381;05
4418;382;01
4419;383;01
4420;383;02
4421;384;01
4422;384;02
4423;385;01
4424;386;01
4425;386;02
4426;386;03
4427;387;01
4428;387;02
4429;388;01
4430;388;02
4431;389;01
4432;389;02
4433;389;03
4434;389;04
4435;390;01
4436;390;02
4437;390;03
4438;390;04
4439;390;05
4440;390;06
4441;390;07
4442;390;08
4443;390;09
4444;390;10
4445;390;11
4446;391;01
4447;391;02
4448;391;03
4449;391;04
4450;391;05
4451;391;06
4452;391;07
4453;391;08
4454;391;09
4455;391;10
4456;391;11
4457;392;01
4458;392;02
4459;392;03
4460;392;04
4461;392;05
4462;392;06
4463;392;07
4464;392;08
4465;392;09
4466;392;10
4467;392;11
4468;392;12
4469;392;13
4470;392;14
4471;392;15
4472;392;16
4473;392;17
4474;392;18
4475;392;19
4476;393;01
4477;393;02
4478;393;03
4479;393;04
4480;394;01
4481;395;01
4482;395;02
4483;395;03
4484;395;04
4485;395;05
4486;395;06
4487;395;07
4488;395;08
4489;395;09
4490;395;10
4491;395;11
4492;395;12
4493;395;13
4494;395;14
4495;395;15
4496;395;16
4497;395;17
4498;395;18
4499;395;19
4500;395;20
4501;395;21
4502;395;22
4503;395;23
4504;395;24
4505;395;25
4506;395;26
4507;395;27
4508;395;28
4509;395;29
4510;395;30
4511;395;31
4512;395;32
4513;395;33
4514;395;34
4515;395;35
4516;395;36
4517;395;37
4518;395;38
4519;395;39
4520;395;40
4521;395;41
4522;395;42
4523;395;43
4524;396;01
4525;397;01
4526;398;01
4527;398;02
4528;398;03
4529;398;04
4530;399;01
4531;399;02
4532;400;01
4533;400;02
4534;400;03
4535;400;04
4536;400;05
4537;400;06
4538;401;01
4539;401;02
4540;401;99
4541;402;01
4542;402;02
4543;402;03
4544;402;04
4545;403;01
4546;403;02
4547;403;03
4548;403;04
4549;403;05
4550;403;06
4551;404;01
4552;404;02
4553;405;01
4554;405;02
4555;406;01
4556;406;02
4557;406;03
4558;406;04
4559;406;05
4560;406;06
4561;406;07
4562;406;08
4563;406;09
4564;406;10
4565;406;11
4566;406;12
4567;406;13
4568;406;14
4569;406;15
4570;406;16
4571;406;17
4572;406;18
4573;406;19
4574;406;20
4575;406;21
4576;406;22
4577;406;23
4578;406;24
4579;406;25
4580;406;26
4581;406;27
4582;406;28
4583;407;01
4584;407;02
4585;408;01
4586;408;02
4587;409;01
4588;409;02
4589;409;03
4590;409;04
4591;410;01
4592;410;02
4593;410;03
4594;410;04
4595;410;05
4596;410;06
4597;410;07
4598;410;08
4599;410;09
4600;410;10
4601;411;01
4602;411;02
4603;412;01
4604;412;02
4605;412;03
4606;412;04
4607;412;05
4608;413;01
4609;413;02
4610;413;03
4611;414;01
4612;414;02
4613;415;01
4614;415;02
4615;416;01
4616;416;02
4617;417;01
4618;417;02
4619;418;01
4620;418;02
4621;418;03
4622;418;04
4623;419;01
4624;419;02
4625;420;01
4626;420;02
4627;420;03
4628;420;04
4629;420;05
4630;420;06
4631;420;07
4632;420;08
4633;421;01
4634;421;02
4635;421;03
4636;422;01
4637;422;02
4638;422;03
4639;422;04
4640;423;01
4641;423;02
4642;423;03
4643;423;04
4644;423;05
4645;424;01
4646;424;02
4647;425;01
4648;425;02
4649;425;03
4650;426;01
4651;426;02
4652;426;03
4653;426;04
4654;426;05
4655;427;01
4656;427;02
4657;427;03
4658;428;01
4659;428;02
4660;428;03
4661;428;04
4662;428;05
4663;428;06
4664;428;07
4665;429;01
4666;429;02
4667;429;03
4668;429;04
4669;429;05
4670;429;06
4671;429;07
4672;429;08
4673;429;09
4674;430;01
4675;430;02
4676;430;03
4677;430;04
4678;430;05
4679;430;06
4680;430;07
4681;431;01
4682;431;02
4683;431;03
4684;431;04
4685;431;05
4686;432;01
4687;432;02
4688;432;03
4689;432;04
4690;433;01
4691;433;02
4692;433;03
4693;433;04
4694;433;05
4695;433;06
4696;433;07
4697;434;01
4698;434;02
4699;435;01
4700;435;02
4701;435;03
4702;435;04
4703;435;05
4704;436;01
4705;436;02
4706;436;03
4707;436;04
4708;436;05
4709;436;06
4710;436;07
4711;436;08
4712;436;09
4713;436;10
4714;437;01
4715;437;02
4716;437;03
4717;437;04
4718;437;05
4719;437;06
4720;438;01
4721;438;02
4722;439;01
4723;439;02
4724;439;03
4725;439;04
4726;440;01
4727;440;02
4728;440;03
4729;441;01
4730;441;02
4731;442;01
4732;442;02
4733;442;03
4734;443;01
4735;443;02
4736;443;03
4737;443;04
4738;444;01
4739;444;02
4740;445;01
4741;445;02
4742;445;03
4743;445;04
4744;445;05
4745;446;01
4746;446;02
4747;446;03
4748;446;04
4749;446;05
4750;447;01
4751;447;02
4752;447;03
4753;447;04
4754;448;01
4755;448;02
4756;448;03
4757;448;04
4758;449;01
4759;449;02
4760;449;03
4761;449;04
4762;449;05
4763;449;06
4764;449;07
4765;449;08
4766;449;09
4767;449;10
4768;449;11
4769;449;12
4770;449;13
4771;449;14
4772;449;15
4773;449;16
4774;449;17
4775;449;18
4776;450;01
4777;450;02
4778;450;03
4779;450;04
4780;450;05
4781;450;06
4782;451;01
4783;451;02
4784;451;03
4785;451;04
4786;452;01
4787;452;02
4788;452;03
4789;452;04
4790;452;05
4791;452;06
4792;452;07
4793;452;08
4794;452;09
4795;452;10
4796;452;11
4797;452;12
4798;452;13
4799;452;14
4800;452;15
4801;452;16
4802;452;17
4803;452;18
4804;452;19
4805;453;01
4806;453;02
4807;453;03
4808;453;04
4809;453;05
4810;454;01
4811;454;02
4812;454;03
4813;454;04
4814;454;05
4815;454;06
4816;455;01
4817;455;02
4818;455;03
4819;455;04
4820;455;05
4821;455;06
4822;455;07
4823;455;08
4824;455;09
4825;455;10
4826;455;11
4827;455;12
4828;456;01
4829;456;02
4830;456;03
4831;456;04
4832;456;05
4833;456;06
4834;456;07
4835;456;08
4836;456;09
4837;456;10
4838;456;11
4839;456;12
4840;456;13
4841;456;14
4842;457;01
4843;457;02
4844;457;03
4845;457;04
4846;457;05
4847;457;06
4848;457;07
4849;458;01
4850;458;02
4851;458;03
4852;458;04
4853;458;05
4854;458;06
4855;459;01
4856;459;02
4857;459;03
4858;460;01
4859;460;02
4860;460;03
4861;460;04
4862;460;05
4863;461;01
4864;461;02
4865;461;03
4866;461;04
4867;462;01
4868;462;02
4869;462;03
4870;462;04
4871;462;05
4872;462;06
4873;462;90
4874;463;01
4875;463;02
4876;463;03
4877;463;04
4878;463;05
4879;463;06
4880;463;07
4881;463;08
4882;463;09
4883;463;10
4884;464;01
4885;464;02
4886;464;03
4887;464;04
4888;464;05
4889;464;92
4890;465;01
4891;465;02
4892;466;01
4893;466;02
4894;466;03
4895;466;04
4896;466;05
4897;466;06
4898;466;07
4899;466;08
4900;466;09
4901;466;10
4902;466;11
4903;466;12
4904;466;91
4905;467;01
4906;467;02
4907;467;03
4908;467;04
4909;467;05
4910;467;06
4911;467;07
4912;467;08
4913;467;09
4914;467;10
4915;468;01
4916;468;02
4917;468;03
4918;468;04
4919;468;05
4920;469;01
4921;469;02
4922;469;03
4923;469;04
4924;469;05
4925;469;06
4926;469;07
4927;469;08
4928;469;09
4929;469;10
4930;469;11
4931;469;12
4932;469;13
4933;469;14
4934;469;15
4935;469;16
4936;469;17
4937;469;18
4938;469;19
4939;469;20
4940;469;21
4941;469;22
4942;469;23
4943;469;24
4944;469;25
4945;469;26
4946;469;27
4947;469;28
4948;469;29
4949;469;30
4950;469;31
4951;469;32
4952;469;33
4953;469;34
4954;469;35
4955;470;01
4956;470;02
4957;470;03
4958;470;04
4959;470;05
4960;470;06
4961;470;07
4962;471;01
4963;471;02
4964;471;03
4965;471;04
4966;472;01
4967;472;02
4968;472;03
4969;472;04
4970;472;05
4971;472;06
4972;472;07
4973;472;08
4974;472;09
4975;472;10
4976;472;11
4977;472;12
4978;472;13
4979;472;14
4980;472;15
4981;472;16
4982;472;17
4983;472;18
4984;472;19
4985;472;20
4986;472;21
4987;472;22
4988;472;23
4989;472;24
4990;472;25
4991;472;26
4992;472;27
4993;472;28
4994;472;29
4995;472;30
4996;472;31
4997;472;32
4998;472;33
4999;472;34
5000;472;35
5001;472;36
5002;472;37
5003;472;38
5004;472;39
5005;472;40
5006;472;41
5007;472;42
5008;472;43
5009;472;44
5010;472;45
5011;472;46
5012;472;47
5013;472;48
5014;472;49
5015;472;50
5016;472;51
5017;472;52
5018;472;53
5019;472;54
5020;472;55
5021;472;56
5022;472;57
5023;472;58
5024;472;59
5025;472;60
5026;472;61
5027;472;62
5028;472;63
5029;472;64
5030;472;65
5031;472;66
5032;472;67
5033;472;68
5034;472;69
5035;472;70
5036;472;71
5037;472;72
5038;472;73
5039;472;74
5040;472;75
5041;472;76
5042;472;77
5043;472;78
5044;472;79
5045;472;80
5046;472;81
5047;472;82
5048;472;83
5049;472;84
5050;472;85
5051;472;86
5052;472;87
5053;472;88
5054;472;89
5055;472;90
5056;472;95
5057;473;01
5058;473;02
5059;473;03
5060;473;04
5061;473;05
5062;473;06
5063;474;01
5064;474;02
5065;474;03
5066;474;04
5067;475;01
5068;475;02
5069;475;03
5070;475;04
5071;475;05
5072;476;01
5073;476;02
5074;476;03
5075;476;04
5076;477;01
5077;477;02
5078;477;03
5079;477;04
5080;477;05
5081;477;06
5082;477;07
5083;477;08
5084;477;09
5085;477;10
5086;477;93
5087;477;94
5088;477;96
5089;477;97
5090;478;01
5091;478;02
5092;478;03
5093;478;04
5094;478;05
5095;479;01
5096;479;02
5097;479;03
5098;479;04
5099;479;05
5100;479;06
5101;480;01
5102;480;02
5103;480;03
5104;481;01
5105;481;02
5106;481;03
5107;481;04
5108;481;05
5109;481;06
5110;481;07
5111;481;08
5112;481;09
5113;482;01
5114;482;02
5115;482;03
5116;483;01
5117;483;02
5118;483;03
5119;483;04
5120;483;05
5121;484;01
5122;484;02
5123;484;03
5124;484;04
5125;484;05
5126;484;06
5127;484;07
5128;484;08
5129;484;09
5130;484;10
5131;484;11
5132;484;12
5133;484;13
5134;484;14
5135;484;15
5136;484;16
5137;485;01
5138;485;02
5139;485;03
5140;486;01
5141;486;02
5142;486;03
5143;486;04
5144;486;05
5145;486;06
5146;486;08
5147;486;09
5148;486;10
5149;486;11
5150;486;12
5151;486;13
5152;486;14
5153;486;15
5154;486;16
5155;486;17
5156;486;18
5157;486;19
5158;487;01
5159;487;02
5160;487;03
5161;487;04
5162;487;05
5163;488;01
5164;488;02
5165;488;03
5166;488;04
5167;488;05
5168;488;06
5169;488;07
5170;488;08
5171;489;01
5172;489;02
5173;489;03
5174;489;04
5175;489;05
5176;489;06
5177;490;01
5178;490;02
5179;490;03
5180;490;04
5181;490;05
5182;490;06
5183;491;01
5184;491;02
5185;491;03
5186;491;04
5187;492;01
5188;492;02
5189;492;03
5190;492;04
5191;493;01
5192;493;02
5193;493;03
5194;493;04
5195;493;05
5196;493;06
5197;493;07
5198;494;01
5199;494;02
5200;494;03
5201;495;01
5202;495;02
5203;495;03
5204;496;01
5205;496;02
5206;496;03
5207;496;04
5208;496;05
5209;497;01
5210;497;02
5211;497;03
5212;497;04
5213;498;01
5214;498;02
5215;498;03
5216;498;04
5217;498;05
5218;498;06
5219;498;07
5220;498;08
5221;499;01
5222;499;02
5223;499;03
5224;500;01
5225;500;02
5226;500;03
5227;500;04
5228;500;05
5229;500;06
5230;500;07
5231;500;08
5232;500;09
5233;501;01
5234;501;02
5235;501;03
5236;502;01
5237;502;02
5238;502;03
5239;502;04
5240;503;01
5241;503;02
5242;503;03
5243;504;01
5244;504;02
5245;504;03
5246;505;01
5247;505;02
5248;505;03
5249;506;01
5250;506;02
5251;506;03
5252;507;01
5253;507;02
5254;507;03
5255;507;04
5256;507;05
5257;507;06
5258;507;07
5259;507;08
5260;507;09
5261;507;10
5262;508;01
5263;508;02
5264;508;03
5265;508;04
5266;508;05
5267;508;06
5268;508;07
5269;508;08
5270;508;09
5271;508;10
5272;508;11
5273;508;12
5274;508;13
5275;508;14
5276;508;15
5277;508;16
5278;509;01
5279;509;02
5280;509;03
5281;509;04
5282;509;05
5283;509;06
5284;509;07
5285;510;01
5286;510;02
5287;510;03
5288;511;01
5289;511;02
5290;511;03
5291;512;01
5292;512;02
5293;512;03
5294;512;04
5295;513;01
5296;513;02
5297;513;03
5298;513;04
5299;513;05
5300;513;06
5301;513;07
5302;514;01
5303;514;02
5304;514;03
5305;514;04
5306;514;05
5307;514;06
5308;514;07
5309;514;08
5310;514;09
5311;514;10
5312;514;11
5313;514;12
5314;514;13
5315;514;14
5316;515;01
5317;515;02
5318;515;03
5319;515;04
5320;515;05
5321;516;01
5322;516;02
5323;516;03
5324;516;04
5325;516;05
5326;516;06
5327;516;07
5328;516;08
5329;516;09
5330;516;10
5331;516;11
5332;516;12
5333;516;13
5334;516;14
5335;517;01
5336;517;02
5337;517;03
5338;517;04
5339;517;05
5340;517;06
5341;518;01
5342;518;02
5343;518;03
5344;518;04
5345;518;05
5346;518;06
5347;518;07
5348;518;08
5349;518;09
5350;518;10
5351;518;11
5352;518;12
5353;518;13
5354;518;14
5355;518;15
5356;518;16
5357;518;17
5358;518;18
5359;518;19
5360;518;20
5361;518;21
5362;518;22
5363;518;23
5364;518;24
5365;518;25
5366;518;26
5367;518;27
5368;518;28
5369;518;29
5370;518;30
5371;519;01
5372;519;02
5373;519;03
5374;519;04
5375;519;05
5376;519;06
5377;519;07
5378;519;08
5379;519;09
5380;519;10
5381;519;11
5382;519;12
5383;520;01
5384;520;02
5385;520;03
5386;520;04
5387;521;01
5388;521;02
5389;521;03
5390;521;04
5391;521;05
5392;521;06
5393;521;07
5394;521;08
5395;521;09
5396;521;10
5397;522;01
5398;522;02
5399;522;03
5400;522;04
5401;523;01
5402;523;02
5403;523;03
5404;523;04
5405;523;05
5406;524;01
5407;524;02
5408;524;03
5409;524;04
5410;524;05
5411;524;06
5412;524;07
5413;524;08
5414;524;10
5415;524;11
5416;524;12
5417;524;13
5418;524;14
5419;525;01
5420;525;02
5421;525;03
5422;525;04
5423;525;05
5424;525;06
5425;525;07
5426;525;08
5427;526;01
5428;527;01
